end_time,artist_name,track_name,ms_played
2021-07-15 04:40,Yves Tumor,Crushed Velvet,197493
2021-07-15 04:44,Yves Tumor,Secrecy Is Incredibly Important To The Both of Them,232946
2021-07-15 06:07,Yves Tumor,Tuck,54311
2021-07-20 22:24,Thrice,Scavengers,511791
2021-07-20 22:24,Thrice,Hurricane,49610
2021-07-20 22:29,Thrice,Scavengers,292324
2021-07-20 22:29,Thrice,Hurricane,4384
2021-07-21 04:29,Kanye West,Use This Gospel,213877
2021-07-21 04:29,Kanye West,Jesus Is Lord,2644
2021-07-21 04:29,Drake,Wants and Needs (feat. Lil Baby),5653
2021-07-21 04:29,Joyner Lucas,Ramen & OJ,2730
2021-07-21 05:10,Lil Baby,Hats Off (feat. Travis Scott),66496
2021-07-21 08:01,Thrice,Scavengers,292324
2021-07-21 08:03,Thrice,The Grey,12629
2021-07-21 23:42,Thrice,Beyond The Pines,3575
2021-07-21 23:44,Kanye West,Every Hour,112233
2021-07-22 00:30,Kanye West,Selah,117587
2021-07-22 05:20,Kanye West,Selah,47032
2021-07-22 05:21,Kanye West,Follow God,104591
2021-07-22 05:22,Kanye West,Closed On Sunday,21133
2021-07-22 05:29,Kanye West,On God,124544
2021-07-22 05:32,Kanye West,Hands On,203174
2021-07-22 05:36,Kanye West,Use This Gospel,213877
2021-07-22 05:36,Kanye West,Jesus Is Lord,9508
2021-07-22 05:39,Kanye West,Wash Us In The Blood,189827
2021-07-22 05:41,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624
2021-07-22 05:45,Kanye West,FML,236120
2021-07-22 05:48,J. Cole,m y . l i f e (with 21 Savage & Morray),218801
2021-07-22 05:48,Frank Ocean,Nikes,10153
2021-07-22 05:53,Kanye West,Love Lockdown,270306
2021-07-22 05:54,Kanye West,Paranoid,62130
2021-07-22 05:57,Kanye West,Good Morning,195093
2021-07-22 05:58,Kanye West,Champion,57120
2021-07-22 06:02,Kanye West,Real Friends,251573
2021-07-22 06:07,Kanye West,Wolves,301586
2021-07-22 06:08,Kanye West,Frank's Track,25154
2021-07-22 06:13,Kanye West,Hold My Liquor,326946
2021-07-22 06:21,Kanye West,I'm In It,234853
2021-07-22 06:27,Kanye West,Blood On The Leaves,359800
2021-07-22 06:31,Kanye West,Guilt Trip,243746
2021-07-22 06:31,Kanye West,Hold My Liquor,18760
2021-07-22 06:36,Kanye West,I Thought About Killing You,274186
2021-07-22 06:39,Kanye West,Yikes,188773
2021-07-22 06:42,Kanye West,All Mine,145506
2021-07-22 06:45,Kanye West,Wouldn't Leave,205546
2021-07-22 06:47,Kanye West,No Mistakes,123040
2021-07-22 06:52,Kanye West,Ghost Town,271386
2021-07-22 06:52,Kanye West,Violent Crimes,15037
2021-07-22 06:55,Kanye West,I Thought About Killing You,176010
2021-07-22 06:58,Kanye West,Ye vs. the People (starring TI as the People),202641
2021-07-22 07:04,Kanye West,All Day,310906
2021-07-22 07:04,Rihanna,FourFiveSeconds,4513
2021-07-22 07:17,Kanye West,Only One,529621
2021-07-22 07:22,Kanye West,Ghost Town,271386
2021-07-22 07:22,Kanye West,Violent Crimes,5413
2021-07-22 07:37,Kanye West,God Is,26933
2021-07-22 07:39,Baby Keem,ORANGE SODA,129882
2021-07-22 07:42,Baby Keem,HONEST,172672
2021-07-22 07:44,Baby Keem,hooligan,121629
2021-07-22 07:45,Juice WRLD,Wishing Well,16789
2021-07-22 07:45,Juice WRLD,Robbery,16394
2021-07-22 07:50,The Carters,SUMMER,285200
2021-07-22 07:51,The Carters,APESHIT,29637
2021-07-22 07:57,Kanye West,Devil In A New Dress,351946
2021-07-22 08:06,Kanye West,Runaway,547733
2021-07-22 08:08,Kanye West,Hell Of A Life,137087
2021-07-23 06:10,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),22208
2021-07-23 06:13,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-23 06:14,Meek Mill,Middle of It (feat. Vory),2240
2021-07-23 06:14,Pop Smoke,Manslaughter (feat. Rick Ross & The-Dream),33064
2021-07-23 06:26,Vory,You Got It,81568
2021-07-23 06:31,Dave,We're All Alone,280005
2021-07-23 06:34,Dave,Verdansk,182285
2021-07-23 06:38,Dave,Clash (feat. Stormzy),251733
2021-07-23 07:11,Dave,In The Fire,139553
2021-07-23 07:26,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-23 07:29,Pop Smoke,Demeanor (feat. Dua Lipa),184800
2021-07-23 07:29,Pop Smoke,Good News,46992
2021-07-23 07:30,Pop Smoke,More Time,30393
2021-07-23 07:34,Pop Smoke,Dior,216386
2021-07-23 07:34,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),30484
2021-07-23 07:38,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-23 07:48,Pop Smoke,Demeanor (feat. Dua Lipa),21406
2021-07-23 07:53,James Blake,Say What You Will,280993
2021-07-23 07:58,James Blake,Barefoot In The Park (feat. ROSALÍA),21674
2021-07-23 16:26,Louis XIV,Louis XIV - Album/EP Version,42
2021-07-24 06:16,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-24 06:17,Pop Smoke,Demeanor (feat. Dua Lipa),1876
2021-07-24 06:19,Neutral Milk Hotel,The Fool,982
2021-07-24 06:19,Halsey,Forever ... (is a long time),167904
2021-07-24 06:21,Clairo,Bambi,51573
2021-07-24 06:24,Dave,We're All Alone,5026
2021-07-24 06:29,Dave,We're All Alone,274979
2021-07-24 06:32,Dave,Verdansk,182285
2021-07-24 06:36,Dave,Clash (feat. Stormzy),251733
2021-07-24 06:43,Dave,In The Fire,423909
2021-07-24 06:49,Dave,Three Rivers,331030
2021-07-24 06:52,Dave,System (feat. WizKid),181550
2021-07-24 06:55,Dave,Lazarus (feat. Boj),204373
2021-07-24 06:58,Dave,Law Of Attraction (feat. Snoh Aalegra),181676
2021-07-24 07:00,Dave,Both Sides Of A Smile (feat. James Blake),83363
2021-07-24 07:01,Dave,Both Sides Of A Smile (feat. James Blake),45129
2021-07-24 07:07,Dave,Both Sides Of A Smile (feat. James Blake),351648
2021-07-24 07:10,Dave,Twenty To One,185749
2021-07-24 07:20,Dave,Heart Attack,571200
2021-07-24 07:28,Dave,Both Sides Of A Smile (feat. James Blake),479897
2021-07-24 07:28,Dave,Twenty To One,5041
2021-07-24 16:45,Dave,We're All Alone,280005
2021-07-24 16:48,Dave,Verdansk,182285
2021-07-24 16:53,Dave,Clash (feat. Stormzy),251733
2021-07-24 17:00,Dave,In The Fire,423909
2021-07-24 17:05,Dave,Three Rivers,331030
2021-07-24 17:08,Dave,System (feat. WizKid),181550
2021-07-24 17:12,Dave,Lazarus (feat. Boj),204373
2021-07-24 17:15,Dave,Law Of Attraction (feat. Snoh Aalegra),181676
2021-07-24 17:23,Dave,Both Sides Of A Smile (feat. James Blake),479897
2021-07-24 17:23,Dave,Twenty To One,23080
2021-07-24 17:33,Dave,Heart Attack,595759
2021-07-24 17:39,Dave,Survivor's Guilt,340000
2021-07-24 17:43,slowthai,i tried,17484
2021-07-24 17:43,Dave,Clash (feat. Stormzy),251733
2021-07-24 17:48,Dave,We're All Alone,280005
2021-07-24 17:51,Dave,Verdansk,182285
2021-07-24 17:55,Dave,Clash (feat. Stormzy),251733
2021-07-24 18:02,Dave,In The Fire,423909
2021-07-24 18:08,Dave,Three Rivers,331030
2021-07-24 18:11,Dave,System (feat. WizKid),181550
2021-07-24 18:14,Dave,Lazarus (feat. Boj),204373
2021-07-24 18:17,Dave,Law Of Attraction (feat. Snoh Aalegra),181676
2021-07-24 18:30,Dave,Both Sides Of A Smile (feat. James Blake),753434
2021-07-24 18:30,Dave,Twenty To One,21820
2021-07-24 22:24,Dave,Heart Attack,390442
2021-07-24 22:29,Dave,Clash (feat. Stormzy),251733
2021-07-24 22:32,Black Pumas,Black Moon Rising,221946
2021-07-24 22:34,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121572
2021-07-24 22:40,Yves Tumor,Kerosene!,305506
2021-07-24 22:44,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-24 22:47,Yves Tumor,Gospel For A New Century,198626
2021-07-24 22:51,Wild Beasts,Ponytail,218320
2021-07-24 22:54,J. Cole,m y . l i f e (with 21 Savage & Morray),218801
2021-07-24 22:57,Death Grips,Get Got,171866
2021-07-24 23:00,Death Grips,The Fever (Aye Aye),186973
2021-07-24 23:05,James Blake,Retrograde,43063
2021-07-24 23:05,Sublime,Doin' Time,253840
2021-07-24 23:06,Pusha T,Santeria,31997
2021-07-24 23:06,Dave,Law Of Attraction (feat. Snoh Aalegra),696
2021-07-24 23:06,Stormzy,Audacity (feat. Headie One),6687
2021-07-24 23:06,AJ Tracey,Little More Love,0
2021-07-24 23:06,AJ Tracey,Little More Love,1253
2021-07-24 23:06,slowthai,i tried,325
2021-07-24 23:06,slowthai,i tried,162
2021-07-24 23:06,Fredo,Money Talks (feat. Dave),255
2021-07-24 23:06,Fredo,Money Talks (feat. Dave),23
2021-07-24 23:06,Dave,Verdansk,46
2021-07-24 23:06,Dave,Both Sides Of A Smile (feat. James Blake),719
2021-07-24 23:06,Dave,Survivor's Guilt,510
2021-07-24 23:06,Dave,Heart Attack,534
2021-07-24 23:06,Pusha T,If You Know You Know,1393
2021-07-24 23:06,Dave,System (feat. WizKid),1114
2021-07-24 23:06,Dave,Lazarus (feat. Boj),1068
2021-07-24 23:06,Dave,Twenty To One,650
2021-07-24 23:06,Dave,In The Fire,3900
2021-07-24 23:06,Dave,Three Rivers,1416
2021-07-25 04:33,Dave,Clash (feat. Stormzy),106139
2021-07-25 04:40,Kanye West,Say You Will,377600
2021-07-25 04:44,Kanye West,Welcome To Heartbreak,262933
2021-07-25 04:48,Kanye West,Heartless,211000
2021-07-25 04:52,Kanye West,Amazing,238333
2021-07-25 04:56,Kanye West,Love Lockdown,270306
2021-07-25 05:01,Kanye West,Paranoid,277906
2021-07-25 05:05,Kanye West,RoboCop,274360
2021-07-25 05:08,Kanye West,Street Lights,189906
2021-07-25 05:12,Kanye West,Bad News,238773
2021-07-25 05:17,Kanye West,See You In My Nightmares,254720
2021-07-25 05:18,Kanye West,Say You Will,37013
2021-07-25 05:20,Kanye West,Selah,164619
2021-07-25 05:25,Kanye West,Love Lockdown,270306
2021-07-25 05:29,Kanye West,Real Friends,251573
2021-07-25 05:34,Kanye West,Say You Will,20503
2021-07-25 05:34,Kanye West,I Thought About Killing You,274186
2021-07-25 05:38,Kanye West,Famous,196040
2021-07-25 05:41,Kanye West,FML,236120
2021-07-25 05:46,Kanye West,Ghost Town,271386
2021-07-25 05:50,Kanye West,Use This Gospel,213877
2021-07-25 05:51,Kanye West,Follow God,104591
2021-07-25 05:52,Kanye West,Heartless,48486
2021-07-26 15:38,Probable Causation,Episode 54: Carolina Arteaga on parental incarceration,1965571
2021-07-28 23:26,Dave,We're All Alone,280005
2021-07-28 23:29,Dave,Verdansk,182285
2021-07-28 23:33,Dave,Clash (feat. Stormzy),251733
2021-07-28 23:40,Dave,In The Fire,423909
2021-07-28 23:46,Dave,Three Rivers,331030
2021-07-28 23:49,Dave,System (feat. WizKid),181550
2021-07-28 23:52,Dave,Lazarus (feat. Boj),204373
2021-07-28 23:53,Dave,Law Of Attraction (feat. Snoh Aalegra),55448
2021-07-29 00:01,Dave,Both Sides Of A Smile (feat. James Blake),479897
2021-07-29 00:02,Dave,Twenty To One,22353
2021-07-29 00:11,Dave,Heart Attack,595759
2021-07-29 00:12,Dave,Survivor's Guilt,42789
2021-07-30 22:55,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),215000
2021-07-30 23:44,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),148574
2021-07-31 01:21,Billie Eilish,Getting Older,244221
2021-07-31 01:24,Billie Eilish,I Didn't Change My Number,158463
2021-07-31 01:27,Billie Eilish,Billie Bossa Nova,196730
2021-07-31 01:31,Billie Eilish,my future,210005
2021-07-31 01:32,Billie Eilish,Oxytocin,85619
2021-07-31 01:37,Billie Eilish,Happier Than Ever,298899
2021-07-31 01:57,Billie Eilish,Male Fantasy,13583
2021-07-31 01:59,Billie Eilish,I Didn't Change My Number,156432
2021-07-31 02:03,Billie Eilish,Lost Cause,212458
2021-07-31 02:07,Billie Eilish,Halley's Comet,234717
2021-07-31 02:11,Billie Eilish,Not My Responsibility,227638
2021-07-31 02:14,Billie Eilish,OverHeated,214013
2021-07-31 02:18,Billie Eilish,Everybody Dies,206586
2021-07-31 02:22,Billie Eilish,Your Power,245868
2021-07-31 02:25,Billie Eilish,NDA,195773
2021-07-31 05:11,Billie Eilish,Therefore I Am,10686
2021-07-31 05:14,Billie Eilish,Male Fantasy,182301
2021-07-31 05:18,Billie Eilish,Lost Cause,212496
2021-07-31 05:22,Lorde,Stoned at the Nail Salon,250374
2021-08-01 01:07,Billie Eilish,Happier Than Ever,298874
2021-08-01 01:11,Billie Eilish,Getting Older,244182
2021-08-01 01:14,Billie Eilish,I Didn't Change My Number,158425
2021-08-01 01:17,Billie Eilish,Billie Bossa Nova,196691
2021-08-01 01:18,Billie Eilish,Oxytocin,34206
2021-08-01 01:21,Billie Eilish,my future,208127
2021-08-01 01:33,Billie Eilish,GOLDWING,65123
2021-08-01 06:31,Ozuna,Baila Baila Baila - Remix,5824
2021-08-01 06:32,Ozuna,Baila Baila Baila - Remix,25631
2021-08-01 06:35,KAROL G,Tusa,200920
2021-08-01 06:37,Rauw Alejandro,Reloj,110544
2021-08-01 06:41,Kanye West,Flashing Lights,237474
2021-08-01 06:43,Kanye West,Black Skinhead,143644
2021-08-01 06:45,Kanye West,Pt. 2,130256
2021-08-01 06:49,Kanye West,Famous,196009
2021-08-01 06:52,Kanye West,Waves,181529
2021-08-01 06:55,Kanye West,Fade,193711
2021-08-01 07:01,Kanye West,No More Parties In LA,374376
2021-08-01 07:04,KIDS SEE GHOSTS,4th Dimension,153311
2021-08-01 07:07,JAY-Z,Ni**as In Paris,219287
2021-08-01 07:13,Twista,Slow Jamz,316010
2021-08-01 07:14,Kanye West,Feedback,106575
2021-08-01 07:17,Pusha T,The Games We Play,166115
2021-08-01 07:21,Pusha T,Drug Dealers Anonymous,9932
2021-08-01 07:21,Pusha T,If You Know You Know,202084
2021-08-01 07:23,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121534
2021-08-01 07:25,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),146413
2021-08-01 07:26,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),0
2021-08-01 07:26,"Tyler, The Creator",LEMONHEAD (feat. 42 Dugg),0
2021-08-01 07:26,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),40767
2021-08-01 07:26,"Tyler, The Creator",See You Again (feat. Kali Uchis),0
2021-08-01 07:29,"Tyler, The Creator",See You Again (feat. Kali Uchis),180342
2021-08-01 07:31,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88600
2021-08-01 07:32,"Tyler, The Creator",CORSO,77838
2021-08-01 07:35,Kanye West,Good Morning,195051
2021-08-01 07:36,Kanye West,Champion,47279
2021-08-01 07:38,Kanye West,Follow God,106826
2021-08-01 07:39,Kanye West,Wake Up Mr. West,1217
2021-08-01 07:39,Kanye West,Closed On Sunday,47289
2021-08-01 07:42,Kanye West,Heard 'Em Say,203689
2021-08-01 07:46,Kanye West,Touch The Sky,236572
2021-08-01 07:50,Kanye West,Gold Digger,207596
2021-08-01 07:50,Kanye West,Skit #1,33531
2021-08-01 07:55,Kanye West,Drive Slow,272203
2021-08-01 07:56,Kanye West,My Way Home,103341
2021-08-01 08:01,Kanye West,Crack Music,270836
2021-08-01 08:05,Kanye West,Roses,245861
2021-08-01 08:07,Kanye West,Addiction,1220
2021-08-01 08:07,Kanye West,Bring Me Down,94757
2021-08-01 08:07,Kanye West,Skit #2,0
2021-08-01 08:11,Kanye West,Diamonds From Sierra Leone - Remix,233373
2021-08-01 08:16,Kanye West,We Major,320323
2021-08-03 03:47,Kanye West,We Major,28873
2021-08-03 03:47,Frank Ocean,Ivy,0
2021-08-03 03:47,Frank Ocean,Ivy,1151
2021-08-03 03:50,Frank Ocean,Pink + White,184472
2021-08-03 03:50,Frank Ocean,Be Yourself,8234
2021-08-03 03:50,Frank Ocean,Be Yourself,4875
2021-08-03 03:51,Frank Ocean,Solo,53440
2021-08-03 03:55,Frank Ocean,Solo,204577
2021-08-03 03:58,Frank Ocean,Skyline To,184556
2021-08-03 04:02,Frank Ocean,Self Control,249639
2021-08-03 04:03,Frank Ocean,Good Guy,30807
2021-08-03 04:08,Frank Ocean,Nights,307108
2021-08-03 04:09,Manchester Orchestra,Inaudible,0
2021-08-03 04:09,Frank Ocean,Solo (Reprise),74305
2021-08-03 04:13,Manchester Orchestra,Inaudible,261436
2021-08-03 04:19,Manchester Orchestra,Keel Timing,2839
2021-08-03 04:19,Manchester Orchestra,Angel Of Death,347994
2021-08-03 04:25,Manchester Orchestra,The Alien,328928
2021-08-03 04:27,Manchester Orchestra,The Sunshine,117167
2021-08-03 04:32,Manchester Orchestra,The Grocery,312376
2021-08-03 04:36,Manchester Orchestra,The Wolf,266726
2021-08-03 04:40,Manchester Orchestra,The Mistake,234906
2021-08-03 04:41,Manchester Orchestra,The Parts,50414
2021-08-03 04:48,Manchester Orchestra,The Silence,405127
2021-08-03 04:53,Soccer Mommy,circle the drain,280185
2021-08-03 04:54,Soccer Mommy,Your Dog,113181
2021-08-03 04:56,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121534
2021-08-03 04:58,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),63349
2021-08-03 05:08,Michael Kiwanuka,Cold Little Heart,597572
2021-08-03 05:11,Michael Kiwanuka,Love & Hate,4693
2021-08-03 05:17,Michael Kiwanuka,Love & Hate,379728
2021-08-03 05:20,Yves Tumor,Gospel For A New Century,198581
2021-08-03 05:24,Yves Tumor,Medicine Burn,244864
2021-08-03 05:26,Yves Tumor,Identity Trade,119830
2021-08-03 05:31,Yves Tumor,Kerosene!,305480
2021-08-03 05:34,Yves Tumor,Hasdallen Lights,127859
2021-08-03 05:35,Yves Tumor,Romanticist,106097
2021-08-03 05:38,Yves Tumor,Dream Palette,174998
2021-08-03 05:41,Yves Tumor,Super Stars,185525
2021-08-03 05:44,Yves Tumor,Strawberry Privilege,3817
2021-08-03 05:44,Yves Tumor,Folie Imposée,172068
2021-08-03 05:44,Yves Tumor,Asteroid Blues,8719
2021-08-03 05:48,Little Simz,Selfish,226056
2021-08-03 05:49,Little Simz,Rollin Stone,63000
2021-08-03 05:53,Halsey,You should be sad,205431
2021-08-03 05:56,Halsey,Forever ... (is a long time),167858
2021-08-03 05:57,Halsey,Dominic's Interlude,76447
2021-08-03 06:00,Halsey,I HATE EVERYBODY,170984
2021-08-03 06:04,Halsey,3am,234830
2021-08-03 06:07,Halsey,Without Me,201617
2021-08-03 06:07,Halsey,Finally // beautiful stranger,18161
2021-08-03 06:10,Chloe x Halle,Forgive Me,157836
2021-08-03 06:13,Chloe x Halle,Baby Girl,212339
2021-08-03 09:43,Chloe x Halle,Do It,169535
2021-08-04 02:00,Billie Eilish,Happier Than Ever,55286
2021-08-04 02:01,Billie Eilish,Happier Than Ever,0
2021-08-04 02:06,Billie Eilish,Getting Older,244176
2021-08-04 02:08,Billie Eilish,I Didn't Change My Number,158425
2021-08-04 03:59,Billie Eilish,Billie Bossa Nova,76488
2021-08-05 04:41,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),176736
2021-08-05 04:44,Pop Smoke,What You Know Bout Love,160000
2021-08-05 04:47,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476
2021-08-05 05:03,Pop Smoke,Dior,216386
2021-08-05 05:06,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2021-08-05 05:10,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2021-08-05 05:13,Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),203586
2021-08-05 05:16,Pop Smoke,Demeanor (feat. Dua Lipa),184800
2021-08-05 05:18,Pop Smoke,Invincible,127546
2021-08-05 06:01,Pop Smoke,Woo Baby (feat. Chris Brown),8644
2021-08-05 06:03,Pop Smoke,Tell The Vision (feat. Kanye West & Pusha T),156064
2021-08-05 06:07,Billie Eilish,Getting Older,244221
2021-08-05 06:10,Billie Eilish,I Didn't Change My Number,158463
2021-08-05 06:13,Billie Eilish,Billie Bossa Nova,196730
2021-08-05 06:17,Billie Eilish,my future,210005
2021-08-05 06:18,Billie Eilish,Oxytocin,52456
2021-08-05 06:20,Billie Eilish,GOLDWING,151536
2021-08-05 06:24,Billie Eilish,Lost Cause,212496
2021-08-05 06:28,Billie Eilish,Halley's Comet,234761
2021-08-05 06:32,Billie Eilish,Not My Responsibility,227679
2021-08-05 06:35,Billie Eilish,OverHeated,214058
2021-08-05 06:39,Billie Eilish,Everybody Dies,206622
2021-08-05 06:43,Billie Eilish,Your Power,245896
2021-08-05 06:46,Billie Eilish,NDA,195776
2021-08-05 06:49,Billie Eilish,Therefore I Am,173539
2021-08-05 06:58,Billie Eilish,Happier Than Ever,298899
2021-08-05 07:01,Billie Eilish,Male Fantasy,194886
2021-08-05 07:03,Billie Eilish,goodbye,119409
2021-08-05 07:04,Lorde,Ribs,33050
2021-08-05 07:08,Billie Eilish,Getting Older,244221
2021-08-05 07:10,Billie Eilish,I Didn't Change My Number,158463
2021-08-05 07:14,Billie Eilish,Billie Bossa Nova,196730
2021-08-05 07:17,Billie Eilish,my future,210005
2021-08-05 07:18,Billie Eilish,Oxytocin,46355
2021-08-05 07:20,Billie Eilish,GOLDWING,151536
2021-08-05 07:24,Billie Eilish,Lost Cause,212496
2021-08-05 07:28,Billie Eilish,Halley's Comet,234761
2021-08-05 07:31,Billie Eilish,OverHeated,15968
2021-08-05 07:31,Billie Eilish,Not My Responsibility,195541
2021-08-05 07:35,Billie Eilish,Everybody Dies,206622
2021-08-05 08:13,Billie Eilish,Your Power,142710
2021-08-05 21:48,Billie Eilish,Getting Older,244522
2021-08-05 21:50,Billie Eilish,I Didn't Change My Number,158425
2021-08-05 21:54,Billie Eilish,Billie Bossa Nova,196691
2021-08-05 22:04,Billie Eilish,my future,210203
2021-08-05 22:07,Billie Eilish,Oxytocin,150738
2021-08-05 22:09,Billie Eilish,GOLDWING,151508
2021-08-05 22:13,Billie Eilish,Lost Cause,212458
2021-08-05 22:17,Billie Eilish,Halley's Comet,234717
2021-08-05 22:20,Billie Eilish,Not My Responsibility,227638
2021-08-05 22:24,Billie Eilish,OverHeated,214013
2021-08-05 22:27,Billie Eilish,Everybody Dies,206586
2021-08-05 22:32,Billie Eilish,Your Power,245868
2021-08-05 22:35,Billie Eilish,NDA,195773
2021-08-05 22:38,Billie Eilish,Therefore I Am,173512
2021-08-05 22:43,Billie Eilish,Happier Than Ever,298874
2021-08-05 22:46,Billie Eilish,Male Fantasy,194842
2021-08-06 21:34,Jay Electronica,The Blinding feat. Travis Scott,168379
2021-08-06 21:37,Jay Electronica,A.P.I.D.T.A.,192347
2021-08-06 21:38,Jay Electronica,Fruits Of The Spirit,94507
2021-08-06 21:43,Jay Electronica,Ghost Of Soulja Slim,266373
2021-08-06 21:47,Jay Electronica,Exhibit A (Transformations),233253
2021-08-06 21:47,Paul Epworth,Love Galaxy,20258
2021-08-06 21:51,Jay Electronica,Shiny Suit Theory feat. The-Dream,243565
2021-08-06 21:52,Jay Electronica,The Overwhelming Event,50078
2021-08-06 21:55,KayCyy,No Luck,151782
